"CONTEXT", "ID", "TEXT"
"traveler:ELISA","@I am sorry. Sergiu was killed.","@Sinto muito. Sergiu foi assassinado."
"traveler:ELISA","My Sergiu.","Meu Sergiu."
"traveler:ELISA","Thank you for your kindness.","Obrigada por sua bondade."
"traveler:ELISA","There is nothing for me here any more.","Não há mais nada pra mim aqui."
"traveler:ELISA","Thank you.","Obrigada."
"traveler:PRISON_GUARD_REPORTDETAINS","You detained nobody.","Você não deteve ninguém."
"traveler:PRISON_GUARD_REPORTDETAINS","You detained only one person.","Você só deteve uma pessoa."
"traveler:PRISON_GUARD_REPORTDETAINS","You detained ${Game/NumDetains} people.","Você deteve ${Game/NumDetains} pessoas."
"traveler:PRISON_GUARD0","Hello.","Olá."
"traveler:PRISON_GUARD0","@Are you the spy?","@Você é o espião?"
"traveler:PRISON_GUARD0","What? No.","O quê? Não."
"traveler:PRISON_GUARD0","I am guard here. My name is Calensk.","Sou guarda aqui. Me chama Calensk."
"traveler:PRISON_GUARD0","They told me I get good position, then send me here.","Prometeram boa posição, e me mandam pra cá."
"traveler:PRISON_GUARD0","This is thanks I get.","É o agradecimento que recebo."
"traveler:PRISON_GUARD0","Now they pay me almost nothing.","Agora pagam quase nada."
"traveler:PRISON_GUARD0","@They pay us all as much.","@Pagam o mesmo a todos."
"traveler:PRISON_GUARD0","Yes. But look.","Sim. Mas veja."
"traveler:PRISON_GUARD0","I get small bonus when you detain people.","Eu ganho pequeno bônus quando você detém viajante."
"traveler:PRISON_GUARD0","More you detain, more they give me for processing.","Quanto mais detém, mais pagam pelo processo."
"traveler:PRISON_GUARD0","But this is not fair, right? You should get something too.","Mas isso não é justo, certo? Você também merece receber."
"traveler:PRISON_GUARD0","So I fix this problem.","Então corrijo problema."
"traveler:PRISON_GUARD0","I give you 5 credits from my bonus for every two people you detain.","Te dou 5 créditos do bônus para cada dois que você deter."
"traveler:PRISON_GUARD0","Sounds like good deal to me.","Me parece bom negócio."
"traveler:PRISON_GUARD0","I give money to you after I get paid.","Te dou dinheiro depois que receber."
"traveler:PRISON_GUARD0","Let us make the best of this.","Vamos tirar proveito disso."
"traveler:PRISON_GUARD3","Here.","Aqui."
"traveler:PRISON_GUARD3","For bonus and selling bomb parts.","É do bônus e venda de partes da bomba."
"traveler:PRISON_GUARD3","They move our station to prison.","Mudaram nossa estação para prisão."
"traveler:PRISON_GUARD3","We still get bonus so keep detaining.~","Ainda recebemos bônus, continue detendo.~"
"traveler:PRISON_GUARD3","I stop visiting you here.","Eu paro de visitar você aqui."
"traveler:PRISON_GUARD3","I will drop off money at your home instead.","Passo a deixar dinheiro em seu casa."
"traveler:PRISON_GUARD3","Every other night.","Noite sim, noite não."
"traveler:PRISON_GUARD_PAYOUT","What is going on?","O que está acontecendo?"
"traveler:PRISON_GUARD_PAYOUT","I am getting nothing because of you.","Não recebo nada por sua culpa."
"traveler:PRISON_GUARD_PAYOUT","Detain more people and we will both benefit.","Detenha mais gente e nós dois ganhamos."
"traveler:PRISON_GUARD_PAYOUT","Good morning.","Bom dia."
"traveler:PRISON_GUARD_PAYOUT","You are not detaining enough people.","Você não detém muita gente."
"traveler:PRISON_GUARD_PAYOUT","I have nothing to give you.","Não tenho nada para te dar."
"traveler:PRISON_GUARD_PAYOUT","Detain more to share part of my bonus.","Detenha mais para receber parte do meu bônus."
"traveler:PRISON_GUARD_PAYOUT","Bonus is good, they pay ok.","Bônus é bom, eles pagam bem."
"traveler:PRISON_GUARD_PAYOUT","It is not much though.","Mas nem tanto."
"traveler:PRISON_GUARD_PAYOUT","Maybe you detain more people and we do better.","Se você detém mais gente, nós dois ganhamos mais."
"traveler:PRISON_GUARD_PAYOUT","@This is not enough.","@Está faltando."
"traveler:PRISON_GUARD_PAYOUT","Yes, I know.","Sim, eu sei."
"traveler:PRISON_GUARD_PAYOUT","My wife sick now. Neighbor spreads the flu.","Minha esposa fica doente. Vizinho espalhou gripe."
"traveler:PRISON_GUARD_PAYOUT","This is what is left after medicine.","Isso é troco de remédio."
"traveler:PRISON_GUARD_PAYOUT","I give you rest next time.","Eu pago resto da próxima vez."
"traveler:PRISON_GUARD_PAYOUT","Maybe you detain more people to make it easier.","Se você detém mais gente, facilita."
"traveler:PRISON_GUARD_PAYOUT","Here is your cut.","Aqui está sua parte."
"traveler:PRISON_GUARD_PAYOUT","@There is more from last time.","@Está me devendo da outra vez."
"traveler:PRISON_GUARD_PAYOUT","This is all I have now but soon I make up rest.","É tudo que tenho, mas em breve te recompenso."
"traveler:PRISON_GUARD_PAYOUT","Again it is a little short.","Fico devendo de novo."
"traveler:PRISON_GUARD_PAYOUT","Keep detaining and I pay you back soon.","Continue detendo, eu paga logo."
"traveler:PRISON_GUARD_BOMB","What is going on?","O que está acontecendo?"
"traveler:PRISON_GUARD_BOMB","Oh. Hah.","Ah. Rá."
"traveler:PRISON_GUARD_BOMB","What is this amateur shit?","Que lixo de amador é esse?"
"traveler:PRISON_GUARD_BOMB","@Should we evacuate?","@Devemos evacuar?"
"traveler:PRISON_GUARD_BOMB","For that little thing? No of course not.","Por causa disso? Claro que não."
"traveler:PRISON_GUARD_BOMB","Just disable it. Open the cover.","É só desativar. Abra a tampa."
"traveler:PRISON_GUARD_BOMB","Stupid fucking terrorist.","Terrorista de merda."
"traveler:PRISON_GUARD_BOMB","Could not even add a display.","Nem pra colocar tela."
"traveler:PRISON_GUARD_BOMB","@What should I do now?","@O que devo fazer?"
"traveler:PRISON_GUARD_BOMB","This is poorest bomb I ever see. A simple mind created this.","Essa é pior bomba que já vi. Montada por um idiota."
"traveler:PRISON_GUARD_BOMB","Just cut the wires in order.","Bastar cortar fios em ordem."
"traveler:PRISON_GUARD_BOMB","Ok, all done. Back to work.","Ok, resolvido. De volta ao trabalho."
"traveler:PRISON_GUARD_BOMB","@We should close the checkpoint.","@Nós devíamos fechar o posto."
"traveler:PRISON_GUARD_BOMB","Bullshit. I need to earn money today.","Nem a pau. Preciso ganhar dinheiro hoje."
"traveler:PRISON_GUARD_BOMB","Give bomb to me.","Me dê bomba."
"traveler:PRISON_GUARD_BOMB","I sell materials and give you cut.","Eu vendo materiais e te dou uma parte."
"traveler:PRISON_GUARD_BOMB","What a piece of shit.","Que bosta."
"traveler:PRISON_GUARD_BOMB","I doubt it is even worth much.","Duvido que valha alguma coisa."
"traveler:PRISON_GUARD_BOMB","Call the next immigrant.","Chame o próximo imigrante."
"traveler:TIME_BOMBER","DEATH TO ARSTOTZKA!","MORTE À ARSTOTZKA!"
"traveler:BOSS_REPORTCITATIONS","You have received no citations.","Você não recebeu deméritos."
"traveler:BOSS_REPORTCITATIONS","You have received one citation.","Você recebeu uma demérito."
"traveler:BOSS_REPORTCITATIONS","You have received ${Game/NumCitations} citations.","Você recebeu ${Game/NumCitations} deméritos."
"traveler:BOSS0","So.~","Então.~"
"traveler:BOSS0","You are inspector here.~","Você inspetor daqui.~"
"traveler:BOSS0","That makes you my responsibility.~","Ou seja,
minha responsabilidade.~"
"traveler:BOSS0","You make Arstotzka proud.~","Você deixa Arstotzka orgulhosa.~"
"traveler:BOSS0","Hang it on wall here.","Pendura em parede."
"traveler:BOSS0","I return in 10 days.~","Volto em 10 dias.~"
"traveler:BOSS0","Maintain your diligence.","Continue a se dedicar."
"traveler:BOSS0","Glory to Arstotzka.","Glória à Arstotzka."
"traveler:BOSS0","Perhaps it was mistake to rely on lottery.","Talvez tenha sido erro depender de loteria."
"traveler:BOSS0","Let this motivate you.~","Que isso ajude a motivar.~"
"traveler:BOSS0","Do not embarrass me.","Não me envergonhe."
"traveler:BOSS0","It makes me look like fool to trust lottery.~","Me faz me parecer idiota por confiar em loteria.~"
"traveler:BOSS0","Let this motivate you to improve.~","Que isso te motive a melhorar.~"
"traveler:BOSS0","Do not embarrass me further.","Não me envergonhe mais."
"traveler:BOSS1","It is too early to come all the way out here.","É cedo demais para eu vir tão longe."
"traveler:BOSS1","The smell at this checkpoint makes me sick.","O cheiro desse posto me enoja."
"traveler:BOSS1","Where is plaque I gave you?","Onde está placa que ganhou?"
"traveler:BOSS1","Why is it not on wall?","Por que não pendurada?"
"traveler:BOSS1","What is other shit hanging here?","Que outra merda pendurada é essa?"
"traveler:BOSS1","These walls are for official plaques only.","As paredes são só para placas oficiais."
"traveler:BOSS1","Your pay will be docked for violation.","Eu desconto de seu salário por violação."
"traveler:BOSS1","@It will not happen again.","@Não acontecerá novamente."
"traveler:BOSS1","At least you are performing well.","Ao menos você trabalha bom."
"traveler:BOSS1","Continue this honorable service.","Continue o nobre serviço."
"traveler:BOSS1","At least your performance is not terrible.","Ao menos seu desempenho não chega a ser terrível."
"traveler:BOSS1","Do not slip further.","Não cometa mais erros."
"traveler:BOSS1","And your performance is terrible.","E seu desempenho é terrível."
"traveler:BOSS1","Maybe you have forgotten what your job is.","Será que esquece o que faz aqui?"
"traveler:BOSS1","There are many more who can take your place.","Há muitos outros que podem tomar sua lugar."
"traveler:BOSS1","Now.","Agora..."
"traveler:BOSS1","I have old friend coming through.","Velha amiga minha está chegando."
"traveler:BOSS1","Approve her entry.","Aprove entrada dela."
"traveler:BOSS1","She is Shae Piersovska.~","O nome é Shae Piersovska.~"
"traveler:BOSS1","I do not want to hear of any trouble to her.","Não quero saber de nenhum problema com ela."
"traveler:BOSS1","Glory to Arstotzka.","Glória à Arstotzka."
"traveler:BOSS2","You little bastard.~","Seu vermezinho.~"
"traveler:BOSS2","Shae thinks I am powerless fool now.","Agora Shae acha que sou idiota sem poder."
"traveler:BOSS2","It was made very clear to let her through.","Deixei muito claro que ela devia passar."
"traveler:BOSS2","Now I must think about the consequences for you.~","Agora tenho que pensar em consequências para você.~"
"traveler:BOSS2","Maybe this place not so bad.","Talvez esse lugar não tão ruim."
"traveler:BOSS2","With everything going on, checkpoint visit is nice break.~","Com toda bagunça acontecendo, visitar posto é bom descanso.~"
"traveler:BOSS2","You still do not hang the plaques.","Você ainda não pendura placas."
"traveler:BOSS2","Why do you not hang both plaques?","Por que não pendura duas placas?"
"traveler:BOSS2","But again you have unauthorized items on wall.","Mas novamente, objetos não autorizados estão em parede."
"traveler:BOSS2","I warned before.~","Avisei antes.~"
"traveler:BOSS2","But what is other shit hanging here?","Mas o que é outra merda pendurada?"
"traveler:BOSS2","These walls are for official plaques only.","Paredes são só para placas oficiais."
"traveler:BOSS2","Your pay will be docked for violation.","Eu desconto de seu salário por violação."
"traveler:BOSS2","@It will not happen again.","@Não acontecerá novamente."
"traveler:BOSS2","There are no more plaques.","Chega de placas."
"traveler:BOSS_BUDDY","How is Dimitri?","Como está Dimitri?"
"traveler:BOSS_BUDDY","I hear he runs checkpoint now.","Fiquei sabendo que está cuidando de posto agora."
"traveler:BOSS_BUDDY","It looks like somewhere he would fit in.","Parece bom lugar para ele."
"traveler:BOSS_BUDDY","I bet he is still terrible boss.","Aposto que ainda é chefe terrível."
"traveler:BOSS_BUDDY","You know, Dimitri asked me to come.","Sabe, o Dimitri que me pediu para vir."
"traveler:BOSS_BUDDY","Said I would get through.","Disse que eu passaria."
"traveler:BOSS_BUDDY","But I guess he is not so much in control.","Mas parece que ele não manda em muita coisa."
"traveler:BOSS_BUDDY","I hope Dimitri tires more easily now.","Espero que Dimitri se canse mais rápido agora."
"traveler:BOSS_BUDDY","I do not want to stay long in Arstotzka.","Não quero ficar muito em Arstotzka."
"traveler:BOSS_BUDDY","Ah, I would not do that.","Ah, eu não faria isso."
"traveler:BOSS_BUDDY","Dimitri is not forgiving person.","Dimitri não é pessoa piedosa."
"traveler:BOSS_BUDDY","I am no fool.","Não sou boba."
"traveler:BOSS_BUDDY","This is inconvenience, but I am not worried for myself.","Isto é inconveniente, mas estou menos preocupada comigo."
"traveler:BOSS_BUDDY","Tell Dimitri I said hello.","Dê meus cumprimentos ao Dimitri."
"traveler:BOSS_ANGRY","You worthless urchin.~","Seu verme inútil.~"
"traveler:BOSS_ANGRY","I had to pull many strings to get Shae out.","Tive muito trabalho para livrar a Shae."
"traveler:BOSS_ANGRY","It was made very clear to let her through.~","Deixei bem claro que ela devia passar.~"
"traveler:BOSS_ANGRY","My patience with you has run out.~","Minha paciência com você chegou ao fim.~"
"traveler:KID_KILLER0","Look at it.~","Veja.~"
"traveler:KID_KILLER0","Simon Wens took her from me.~","Simon Wens a tirou de mim.~"
"traveler:KID_KILLER0","I follow him for many weeks.","Sigo ele há muitas semanas."
"traveler:KID_KILLER0","I know he comes here soon.~","Sei que passa aqui em breve.~"
"traveler:KID_KILLER0","It is big favor I ask, but is important.","Peço favor grande, mas importante."
"traveler:KID_KILLER0","Let him through if you see him.","Se encontrá-lo, deixe passar."
"traveler:KID_KILLER0","But take his passport first.~","Mas primeiro, confisque passaporte.~"
"traveler:KID_KILLER0","I come back.","Eu volto."
"traveler:KID_KILLER0","You give me his passport and I track him down.~","Você me entrega passaporte e eu descubro paradeiro.~"
"traveler:KID_KILLER0","I make him suffer like he did to Julia.~","Faço ele sofrer como ele fez a Julia.~"
"traveler:KID_KILLER1","What the fuck!","Que merda é essa?!"
"traveler:KID_KILLER2","Did you see him?","Encontrou ele?"
"traveler:KID_KILLER2","Give his passport to me.","Dê o passaporte para mim."
"traveler:KID_KILLER2","Hmmm.~","Hmmm.~"
"traveler:KID_KILLER2","I know this city.","Conheço a cidade."
"traveler:KID_KILLER2","He will be easily found.","Vai ser fácil achar."
"traveler:KID_KILLER2","Let me through.","Deixe-me passar."
"traveler:KID_KILLER2","Thank you.","Obrigado."
"traveler:KID_KILLER2","Now please, give back my daughter's photo.","Agora, pode devolver foto de minha filha?"
"traveler:KID_KILLER2","I show it to him while he suffers.","Eu vou mostrar enquanto ele estiver sofrendo."
"traveler:KID_KILLER2","You heartless scum.","Seu lixo sem coração."
"traveler:KID_KILLER2","Give back my daughter's photo.","Devolva foto de minha filha."
"traveler:KID_KILLER2","My Julia.~","Minha Julia.~"
"traveler:KID_KILLER2","Read the news tomorrow.","Leia o jornal amanhã."
"traveler:KID_KILLER2","She was just little girl.","Ela era apenas garotinha."
"traveler:KID_KILLER2","@I do not know what you are talking about.","@Não sei do que está falando."
"traveler:KID_KILLER2","Damnit.","Droga."
"traveler:KID_KILLER2","She was just a little girl.","Ela era apenas uma garotinha."
"traveler:KID_KILLER2","@Yes. He has been arrested.","@Sim. Ele foi detido."
"traveler:KID_KILLER2","What? I asked you to let him pass.","Como? Eu pedi para deixá-lo passar."
"traveler:KID_KILLER2","There will be no true justice now.","Agora não haverá mais justiça verdadeira."
"traveler:KID_KILLER2","@Yes. He ran off.","@Sim. Ele fugiu."
"traveler:KID_KILLER2","Ran off? Which way?","Fugiu? Para onde?"
"traveler:KID_KILLER2","@I do not know. Back into Kolechia.","@Não sei. De volta para Kolechia."
"traveler:KID_KILLER2","Damn it.","Droga."
"traveler:KID_KILLER2","@I have no photos.","@Não estou com nenhuma foto."
"traveler:KID_KILLER2","Heartless bastard.","Maldito sem coração."
"traveler:RESISTER","No.","Não."
"traveler:RESISTER","I am not leaving.","Eu não vou embora."
"traveler:RESISTER","@You are delaying the line.","@Você está segurando a fila."
"traveler:RESISTER","I refuse!","Me recuso!"
"traveler:RESISTER","You fools better to not touch me.","Melhor não encostarem em mim, imbecis."
"traveler:RESISTER","I will explode like wild tiger.","Eu explodirei como tigre selvagem."
"traveler:RESISTER","I have every right to enter Arstotzka.","Estou em meu direito de entrar em Arstotzka."
